Serial Number,Location,Bedrooms,Bathrooms,price(USD),Property Type,owner_id,Start Date,End Date,property_id,max,no_of_occupiers,seeker_id
817,"Dokki, Pyramids Street, Building 539, Floor 2",4,2,2800,Room,635,2024-03-01,2024-11-08,635,3,2,"[231, 919]"
818,"Heliopolis, El Nil Street, Building 922, Floor 7",2,2,2000,Flat,324,2024-03-01,2024-06-28,324,5,3,"[858, 537, 870]"
819,"Zamalek, El Nil Street, Building 685, Floor 9",1,2,3000,Room,752,2024-03-01,2024-08-07,752,5,2,"[795, 320]"
820,"Heliopolis, Pyramids Street, Building 156, Floor 11",2,1,2000,Flat,74,2024-03-01,2024-10-23,74,3,2,"[298, 199]"
821,"Heliopolis, El Nil Street, Building 930, Floor 8",1,2,2000,Flat,513,2024-03-01,2024-12-15,513,1,1,[799]
822,"Zamalek, Pyramids Street, Building 836, Floor 8",2,1,3000,House,430,2024-03-01,2024-09-21,430,1,1,[855]
823,"Zamalek, Tahrir Street, Building 625, Floor 3",4,2,1500,Room,49,2024-03-01,2025-01-25,49,3,1,[876]
824,"Zamalek, Nile Corniche, Building 256, Floor 3",3,1,2800,House,979,2024-03-01,2024-06-29,979,2,1,[796]
825,"Maadi, Pyramids Street, Building 343, Floor 1",4,1,2000,Room,596,2024-03-01,2024-09-18,596,4,4,"[694, 220, 350, 280]"
826,"Dokki, Nile Corniche, Building 216, Floor 10",4,2,2800,Room,879,2024-03-01,2024-07-10,879,3,1,[752]
827,"Dokki, Tahrir Street, Building 355, Floor 6",2,1,1500,Room,696,2024-03-01,2024-11-05,696,1,3,"[965, 577, 888]"
828,"Zamalek, Tahrir Street, Building 140, Floor 9",3,2,2500,Room,14,2024-03-01,2024-12-06,14,3,0,
829,"Mohandessin, Sphinx Street, Building 208, Floor 7",4,1,2200,House,176,2024-03-01,2024-10-17,176,4,1,[852]
830,"Dokki, Pyramids Street, Building 554, Floor 11",3,2,2500,Room,6,2024-03-01,2024-11-08,6,5,2,"[668, 253]"
831,"Dokki, Tahrir Street, Building 525, Floor 3",2,1,3000,Flat,210,2024-03-01,2025-01-03,210,3,1,[375]
832,"Heliopolis, Sphinx Street, Building 815, Floor 5",2,2,1500,Flat,516,2024-03-01,2024-08-03,516,5,0,
833,"Mohandessin, Tahrir Street, Building 614, Floor 3",1,1,2500,Flat,608,2024-03-01,2024-11-04,608,2,3,"[938, 214, 431]"
834,"Maadi, Sphinx Street, Building 490, Floor 1",3,3,1800,House,555,2024-03-01,2024-10-12,555,4,2,"[197, 253]"
835,"Dokki, Nile Corniche, Building 862, Floor 3",2,3,2800,Flat,749,2024-03-01,2024-11-05,749,5,1,[295]
836,"Heliopolis, El Nil Street, Building 599, Floor 3",4,1,3000,House,767,2024-03-01,2024-08-22,767,4,0,
837,"Maadi, Sphinx Street, Building 598, Floor 8",3,1,1800,Flat,550,2024-03-01,2024-10-01,550,3,1,[704]
838,"Maadi, El Nil Street, Building 367, Floor 10",3,3,2200,House,439,2024-03-01,2024-07-17,439,2,3,"[826, 5, 96]"
839,"Mohandessin, Sphinx Street, Building 180, Floor 1",4,1,1500,Room,778,2024-03-01,2025-01-25,778,4,4,"[700, 896, 536, 615]"
840,"Heliopolis, Sphinx Street, Building 262, Floor 1",4,3,2500,House,169,2024-03-01,2024-07-18,169,4,3,"[707, 60, 341]"
841,"Mohandessin, El Nil Street, Building 660, Floor 1",3,3,2200,Flat,425,2024-03-01,2024-10-06,425,3,2,"[266, 98]"
842,"Maadi, El Nil Street, Building 591, Floor 10",4,1,1500,Room,630,2024-03-01,2024-09-08,630,4,2,"[788, 789]"
843,"Maadi, El Nil Street, Building 539, Floor 11",2,3,1500,House,376,2024-03-01,2024-05-30,376,2,3,"[845, 639, 902]"
844,"Mohandessin, El Nil Street, Building 639, Floor 13",2,2,2800,House,482,2024-03-01,2024-06-18,482,5,2,"[71, 214]"
845,"Heliopolis, Pyramids Street, Building 70, Floor 10",1,3,2000,Room,100,2024-03-01,2024-12-17,100,5,2,"[168, 348]"
846,"Zamalek, Nile Corniche, Building 677, Floor 7",3,3,2800,House,407,2024-03-01,2024-12-29,407,2,1,[598]
847,"Heliopolis, El Nil Street, Building 612, Floor 3",2,3,2500,Room,733,2024-03-01,2024-12-11,733,1,1,[579]
848,"Maadi, El Nil Street, Building 772, Floor 13",3,2,1800,House,182,2024-03-01,2025-02-14,182,3,2,"[557, 508]"
849,"Mohandessin, Pyramids Street, Building 456, Floor 3",3,2,1800,Room,298,2024-03-01,2025-01-19,298,4,2,"[375, 102]"
850,"Maadi, Sphinx Street, Building 931, Floor 6",2,3,2800,House,478,2024-03-01,2024-10-27,478,2,1,[207]
851,"Dokki, Tahrir Street, Building 397, Floor 3",2,2,2800,Flat,157,2024-03-01,2024-12-17,157,4,1,[576]
852,"Dokki, Sphinx Street, Building 980, Floor 9",1,2,2800,House,344,2024-03-01,2025-01-12,344,2,0,
853,"Zamalek, Tahrir Street, Building 366, Floor 3",3,1,2000,Room,530,2024-03-01,2024-08-21,530,2,3,"[2, 649, 866]"
854,"Heliopolis, Tahrir Street, Building 376, Floor 10",2,2,1800,Room,308,2024-03-01,2024-08-31,308,5,1,[744]
855,"Mohandessin, Nile Corniche, Building 108, Floor 2",1,1,3000,House,871,2024-03-01,2024-06-12,871,3,2,"[15, 940]"
856,"Dokki, Pyramids Street, Building 316, Floor 10",3,2,2800,Room,931,2024-03-01,2024-08-07,931,2,3,"[628, 264, 866]"
857,"Mohandessin, Pyramids Street, Building 513, Floor 12",1,1,2200,Flat,930,2024-03-01,2024-11-25,930,5,2,"[790, 462]"
858,"Heliopolis, Nile Corniche, Building 998, Floor 4",3,2,2000,Room,483,2024-03-01,2024-06-05,483,1,3,"[710, 946, 319]"
859,"Zamalek, Pyramids Street, Building 278, Floor 13",2,2,3000,Room,835,2024-03-01,2024-07-16,835,5,4,"[707, 711, 505, 682]"
860,"Dokki, Nile Corniche, Building 864, Floor 9",2,1,1800,House,292,2024-03-01,2024-10-12,292,5,2,"[663, 952]"
861,"Heliopolis, Nile Corniche, Building 680, Floor 6",3,1,1500,Room,651,2024-03-01,2024-08-20,651,4,3,"[697, 173, 517]"
862,"Heliopolis, El Nil Street, Building 65, Floor 1",4,3,2200,Flat,681,2024-03-01,2024-11-26,681,2,1,[363]
863,"Zamalek, El Nil Street, Building 442, Floor 9",4,2,2200,Flat,355,2024-03-01,2024-08-20,355,2,2,"[553, 993]"
864,"Mohandessin, El Nil Street, Building 948, Floor 6",3,3,1800,House,802,2024-03-01,2024-08-17,802,2,1,[889]
865,"Zamalek, El Nil Street, Building 870, Floor 10",4,1,2000,House,985,2024-03-01,2025-02-04,985,4,1,[704]
866,"Mohandessin, El Nil Street, Building 911, Floor 8",4,2,1800,Flat,363,2024-03-01,2024-06-23,363,3,0,
867,"Maadi, Sphinx Street, Building 983, Floor 13",4,1,1800,Room,919,2024-03-01,2025-02-26,919,1,0,
868,"Mohandessin, Pyramids Street, Building 850, Floor 9",2,1,2500,House,894,2024-03-01,2025-02-06,894,4,0,
869,"Mohandessin, Tahrir Street, Building 700, Floor 4",2,3,2000,House,303,2024-03-01,2024-06-13,303,2,1,[30]
870,"Maadi, Tahrir Street, Building 57, Floor 2",4,3,2000,Room,829,2024-03-01,2024-06-23,829,2,1,[282]
871,"Maadi, Tahrir Street, Building 194, Floor 10",1,3,2800,Room,700,2024-03-01,2025-01-25,700,1,0,
872,"Mohandessin, Sphinx Street, Building 973, Floor 4",3,3,2500,Flat,321,2024-03-01,2024-10-05,321,4,0,
873,"Dokki, Nile Corniche, Building 550, Floor 11",1,1,2200,Room,661,2024-03-01,2024-12-08,661,3,4,"[252, 918, 324, 401]"
874,"Dokki, Sphinx Street, Building 668, Floor 12",4,3,3000,Room,410,2024-03-01,2024-09-16,410,1,4,"[623, 480, 713, 363]"
875,"Dokki, Tahrir Street, Building 618, Floor 1",1,3,2500,Flat,774,2024-03-01,2024-06-25,774,5,0,
876,"Mohandessin, Sphinx Street, Building 940, Floor 5",4,1,3000,Flat,211,2024-03-01,2024-09-27,211,1,1,[147]
877,"Heliopolis, Tahrir Street, Building 258, Floor 12",1,2,2800,Flat,849,2024-03-01,2024-07-29,849,3,0,
878,"Maadi, Pyramids Street, Building 717, Floor 11",2,1,2800,Room,295,2024-03-01,2024-11-03,295,5,4,"[259, 861, 964, 509]"
879,"Maadi, Tahrir Street, Building 421, Floor 7",4,2,3000,House,567,2024-03-01,2024-10-10,567,3,2,"[777, 368]"
880,"Dokki, Tahrir Street, Building 941, Floor 7",3,3,2800,House,484,2024-03-01,2024-08-08,484,4,1,[895]
881,"Zamalek, Sphinx Street, Building 839, Floor 13",2,3,3000,Room,305,2024-03-01,2024-11-23,305,2,4,"[265, 611, 632, 472]"
882,"Maadi, Tahrir Street, Building 629, Floor 11",4,2,3000,Room,405,2024-03-01,2024-10-29,405,1,1,[381]
883,"Zamalek, El Nil Street, Building 876, Floor 4",1,3,2500,Room,214,2024-03-01,2024-08-13,214,4,2,"[87, 414]"
884,"Zamalek, Sphinx Street, Building 426, Floor 10",4,1,3000,House,180,2024-03-01,2024-07-11,180,1,3,"[900, 207, 192]"
885,"Zamalek, Sphinx Street, Building 478, Floor 13",2,1,2000,Flat,399,2024-03-01,2025-02-01,399,5,0,
886,"Maadi, Nile Corniche, Building 278, Floor 8",3,3,2200,Flat,108,2024-03-01,2025-01-04,108,2,0,
887,"Maadi, Sphinx Street, Building 980, Floor 2",1,3,2800,Flat,854,2024-03-01,2024-07-23,854,4,3,"[300, 979, 251]"
888,"Zamalek, Tahrir Street, Building 722, Floor 13",3,3,2000,Flat,838,2024-03-01,2025-01-04,838,1,1,[303]
889,"Heliopolis, Pyramids Street, Building 458, Floor 3",2,1,2500,Room,317,2024-03-01,2024-10-28,317,5,4,"[897, 391, 756, 135]"
890,"Zamalek, Sphinx Street, Building 520, Floor 9",2,3,3000,House,11,2024-03-01,2024-06-13,11,1,4,"[892, 707, 510, 243]"
891,"Maadi, Nile Corniche, Building 63, Floor 1",4,3,2000,Flat,201,2024-03-01,2024-12-14,201,1,0,
892,"Heliopolis, El Nil Street, Building 932, Floor 5",2,1,1500,Room,300,2024-03-01,2025-02-18,300,4,3,"[445, 991, 558]"
893,"Mohandessin, Pyramids Street, Building 133, Floor 5",4,3,2800,Flat,486,2024-03-01,2024-07-20,486,5,4,"[801, 259, 569, 621]"
894,"Maadi, Nile Corniche, Building 728, Floor 2",1,3,2000,Room,458,2024-03-01,2024-09-09,458,1,1,[166]
895,"Heliopolis, Tahrir Street, Building 97, Floor 2",1,3,1800,Flat,639,2024-03-01,2024-10-11,639,5,4,"[398, 245, 93, 666]"
896,"Heliopolis, Nile Corniche, Building 341, Floor 3",4,2,1800,Flat,603,2024-03-01,2024-06-30,603,4,3,"[241, 520, 45]"
897,"Zamalek, El Nil Street, Building 642, Floor 13",2,2,2000,Flat,357,2024-03-01,2024-11-30,357,1,3,"[934, 240, 889]"
898,"Maadi, El Nil Street, Building 753, Floor 6",4,1,2200,Room,98,2024-03-01,2024-06-20,98,3,3,"[655, 121, 669]"
899,"Mohandessin, Sphinx Street, Building 935, Floor 4",3,2,2800,Room,45,2024-03-01,2024-06-25,45,2,4,"[528, 435, 778, 824]"
900,"Dokki, Nile Corniche, Building 955, Floor 8",4,1,2500,Flat,244,2024-03-01,2024-08-29,244,2,2,"[697, 368]"
901,"Heliopolis, Tahrir Street, Building 855, Floor 2",3,1,2500,Flat,86,2024-03-01,2024-12-28,86,1,1,[830]
902,"Mohandessin, Nile Corniche, Building 993, Floor 4",1,1,1800,Room,163,2024-03-01,2025-02-24,163,1,0,
903,"Maadi, Tahrir Street, Building 352, Floor 10",1,1,2800,Flat,796,2024-03-01,2024-06-11,796,1,4,"[801, 621, 936, 426]"
904,"Dokki, Sphinx Street, Building 434, Floor 6",1,3,2200,Flat,346,2024-03-01,2024-07-29,346,5,0,
905,"Zamalek, Nile Corniche, Building 929, Floor 7",4,3,2500,Room,573,2024-03-01,2024-08-25,573,4,4,"[595, 958, 683, 643]"
906,"Maadi, Nile Corniche, Building 957, Floor 2",1,1,2000,Flat,911,2024-03-01,2024-09-05,911,3,1,[176]
907,"Zamalek, Sphinx Street, Building 232, Floor 5",2,2,1500,Flat,136,2024-03-01,2024-07-03,136,1,1,[767]
908,"Mohandessin, Nile Corniche, Building 93, Floor 5",2,3,2200,House,787,2024-03-01,2025-01-07,787,4,1,[757]
909,"Dokki, Pyramids Street, Building 981, Floor 5",2,1,1500,Flat,588,2024-03-01,2024-07-15,588,4,0,
910,"Zamalek, Tahrir Street, Building 4, Floor 4",4,2,2800,House,782,2024-03-01,2024-11-26,782,5,4,"[680, 251, 435, 456]"
911,"Mohandessin, El Nil Street, Building 300, Floor 6",3,2,3000,House,702,2024-03-01,2025-02-14,702,3,3,"[6, 728, 43]"
912,"Mohandessin, Tahrir Street, Building 58, Floor 9",3,3,3000,House,644,2024-03-01,2024-06-14,644,3,2,"[248, 860]"
913,"Mohandessin, Nile Corniche, Building 198, Floor 8",4,2,2800,Flat,371,2024-03-01,2024-12-20,371,5,1,[278]
914,"Mohandessin, Pyramids Street, Building 762, Floor 2",2,2,2200,House,884,2024-03-01,2024-08-29,884,5,1,[833]
915,"Heliopolis, Pyramids Street, Building 40, Floor 6",4,1,2000,House,761,2024-03-01,2024-06-09,761,4,1,[337]
916,"Dokki, Tahrir Street, Building 473, Floor 9",3,1,2000,House,79,2024-03-01,2024-08-14,79,1,3,"[452, 265, 250]"
917,"Mohandessin, Nile Corniche, Building 755, Floor 12",2,1,2200,House,240,2024-03-01,2024-08-31,240,4,2,"[660, 635]"
918,"Maadi, Tahrir Street, Building 382, Floor 8",4,2,1800,Flat,69,2024-03-01,2024-09-02,69,2,2,"[815, 158]"
919,"Dokki, Tahrir Street, Building 944, Floor 2",2,1,2000,Room,658,2024-03-01,2024-09-10,658,4,2,"[603, 596]"
920,"Mohandessin, Tahrir Street, Building 64, Floor 4",1,2,1500,Flat,855,2024-03-01,2024-11-29,855,5,0,
921,"Heliopolis, Pyramids Street, Building 330, Floor 10",2,3,2000,Room,75,2024-03-01,2025-02-10,75,3,0,
922,"Mohandessin, Pyramids Street, Building 697, Floor 3",3,2,2000,Room,64,2024-03-01,2024-10-01,64,4,3,"[286, 920, 104]"
923,"Mohandessin, Tahrir Street, Building 263, Floor 4",1,3,1800,Room,915,2024-03-01,2025-02-15,915,1,0,
924,"Zamalek, Tahrir Street, Building 907, Floor 11",4,1,2000,House,621,2024-03-01,2025-01-16,621,3,4,"[146, 446, 781, 421]"
925,"Heliopolis, Sphinx Street, Building 107, Floor 8",1,1,2200,House,987,2024-03-01,2024-10-18,987,5,1,[514]
926,"Heliopolis, Nile Corniche, Building 329, Floor 10",3,3,2800,House,552,2024-03-01,2024-12-26,552,5,2,"[354, 387]"
927,"Maadi, Sphinx Street, Building 233, Floor 2",2,1,2200,House,599,2024-03-01,2024-06-06,599,5,0,
928,"Mohandessin, El Nil Street, Building 736, Floor 3",4,2,1500,Flat,231,2024-03-01,2025-02-06,231,2,2,"[451, 65]"
929,"Zamalek, Sphinx Street, Building 3, Floor 3",1,2,3000,Flat,860,2024-03-01,2025-02-26,860,4,3,"[909, 269, 866]"
930,"Zamalek, Sphinx Street, Building 869, Floor 9",3,1,1800,Flat,209,2024-03-01,2024-08-07,209,3,1,[592]
931,"Heliopolis, Sphinx Street, Building 508, Floor 13",4,2,1800,House,880,2024-03-01,2024-08-08,880,2,2,"[503, 66]"
932,"Heliopolis, Nile Corniche, Building 294, Floor 12",4,3,2200,Room,190,2024-03-01,2024-08-23,190,1,0,
933,"Dokki, Nile Corniche, Building 987, Floor 9",4,1,2200,House,202,2024-03-01,2024-08-15,202,4,0,
934,"Heliopolis, Tahrir Street, Building 684, Floor 2",1,3,3000,Flat,904,2024-03-01,2025-01-16,904,3,1,[772]
935,"Mohandessin, Sphinx Street, Building 522, Floor 3",1,3,2800,House,20,2024-03-01,2024-12-24,20,1,0,
936,"Maadi, El Nil Street, Building 80, Floor 1",4,1,2000,Room,566,2024-03-01,2024-07-29,566,1,1,[725]
937,"Maadi, Sphinx Street, Building 869, Floor 9",4,2,2800,House,248,2024-03-01,2024-08-14,248,3,1,[567]
938,"Mohandessin, Nile Corniche, Building 368, Floor 11",1,3,2500,Room,353,2024-03-01,2024-11-15,353,4,0,
939,"Dokki, Tahrir Street, Building 348, Floor 2",1,1,1500,Flat,549,2024-03-01,2024-06-24,549,3,4,"[958, 550, 884, 899]"
940,"Zamalek, Nile Corniche, Building 470, Floor 13",3,3,2500,House,990,2024-03-01,2024-11-09,990,3,1,[536]
941,"Mohandessin, Sphinx Street, Building 740, Floor 10",1,2,3000,Flat,450,2024-03-01,2024-09-08,450,2,0,
942,"Dokki, Pyramids Street, Building 902, Floor 7",1,3,1800,Room,491,2024-03-01,2024-12-13,491,2,1,[343]
943,"Mohandessin, Sphinx Street, Building 70, Floor 7",1,1,2000,Flat,373,2024-03-01,2024-06-30,373,1,3,"[583, 48, 293]"
944,"Zamalek, Pyramids Street, Building 662, Floor 7",3,2,2000,Room,416,2024-03-01,2024-12-01,416,4,4,"[285, 624, 674, 33]"
945,"Mohandessin, Pyramids Street, Building 679, Floor 11",3,2,1800,Flat,241,2024-03-01,2024-07-01,241,5,1,[80]
946,"Zamalek, El Nil Street, Building 34, Floor 4",2,1,1500,Flat,691,2024-03-01,2025-02-24,691,3,4,"[740, 97, 705, 368]"
947,"Zamalek, Tahrir Street, Building 329, Floor 6",3,1,2500,Flat,553,2024-03-01,2025-01-26,553,2,4,"[282, 234, 815, 107]"
948,"Heliopolis, Nile Corniche, Building 296, Floor 8",1,1,1500,Flat,442,2024-03-01,2024-06-19,442,2,1,[885]
949,"Zamalek, El Nil Street, Building 324, Floor 9",2,2,2800,House,666,2024-03-01,2025-02-03,666,3,1,[495]
950,"Dokki, Nile Corniche, Building 994, Floor 10",1,1,1800,House,583,2024-03-01,2025-01-28,583,2,1,[626]
951,"Heliopolis, Tahrir Street, Building 545, Floor 5",2,3,3000,House,572,2024-03-01,2024-08-15,572,5,1,[932]
952,"Heliopolis, Pyramids Street, Building 715, Floor 6",2,2,3000,Room,932,2024-03-01,2024-08-01,932,1,1,[681]
953,"Mohandessin, El Nil Street, Building 994, Floor 3",3,1,2500,House,611,2024-03-01,2024-06-11,611,2,3,"[384, 72, 226]"
954,"Dokki, Nile Corniche, Building 885, Floor 9",2,1,1500,House,818,2024-03-01,2024-07-09,818,2,0,
955,"Heliopolis, Pyramids Street, Building 512, Floor 10",3,2,1500,House,347,2024-03-01,2024-12-30,347,4,2,"[245, 536]"
956,"Dokki, Nile Corniche, Building 277, Floor 13",4,2,2200,House,928,2024-03-01,2024-07-17,928,1,0,
957,"Zamalek, Tahrir Street, Building 597, Floor 13",1,1,2800,Room,659,2024-03-01,2025-01-18,659,5,2,"[110, 828]"
958,"Heliopolis, El Nil Street, Building 464, Floor 1",4,2,2500,Flat,496,2024-03-01,2024-09-21,496,5,1,[281]
959,"Maadi, Pyramids Street, Building 503, Floor 7",4,1,3000,Flat,953,2024-03-01,2024-10-21,953,3,1,[183]
960,"Dokki, Nile Corniche, Building 216, Floor 12",4,2,2200,House,811,2024-03-01,2024-07-25,811,4,3,"[522, 223, 764]"
961,"Heliopolis, Tahrir Street, Building 450, Floor 8",4,2,2200,House,124,2024-03-01,2024-07-09,124,3,4,"[493, 172, 762, 691]"
962,"Heliopolis, Pyramids Street, Building 944, Floor 9",1,3,2500,House,273,2024-03-01,2024-11-02,273,4,1,[393]
963,"Mohandessin, El Nil Street, Building 845, Floor 10",4,2,2000,Flat,107,2024-03-01,2025-02-10,107,2,0,
964,"Mohandessin, Nile Corniche, Building 554, Floor 11",2,3,2800,Room,997,2024-03-01,2024-11-16,997,4,2,"[923, 43]"
965,"Dokki, Tahrir Street, Building 520, Floor 8",4,1,2000,Flat,438,2024-03-01,2024-12-07,438,2,0,
966,"Mohandessin, Sphinx Street, Building 597, Floor 8",3,2,1800,House,130,2024-03-01,2024-12-28,130,4,2,"[932, 203]"
967,"Mohandessin, Sphinx Street, Building 979, Floor 7",3,2,2000,Room,404,2024-03-01,2024-07-15,404,1,2,"[124, 539]"
968,"Dokki, Tahrir Street, Building 196, Floor 7",2,2,1800,Room,916,2024-03-01,2024-10-14,916,3,4,"[810, 974, 905, 413]"
969,"Maadi, Tahrir Street, Building 66, Floor 10",1,2,2200,House,898,2024-03-01,2025-01-30,898,1,2,"[903, 938]"
970,"Heliopolis, Nile Corniche, Building 934, Floor 13",4,2,2000,Flat,538,2024-03-01,2024-06-28,538,2,0,
971,"Heliopolis, Nile Corniche, Building 84, Floor 10",1,1,2200,Flat,476,2024-03-01,2024-10-16,476,1,2,"[33, 689]"
972,"Maadi, El Nil Street, Building 730, Floor 4",2,3,3000,Flat,216,2024-03-01,2024-08-09,216,3,0,
973,"Heliopolis, El Nil Street, Building 281, Floor 12",4,2,2200,Flat,440,2024-03-01,2025-01-01,440,1,3,"[762, 646, 768]"
974,"Zamalek, El Nil Street, Building 704, Floor 4",4,1,3000,Flat,951,2024-03-01,2024-08-15,951,2,4,"[254, 589, 978, 497]"
975,"Maadi, Nile Corniche, Building 639, Floor 11",1,1,2500,House,406,2024-03-01,2024-10-03,406,1,2,"[403, 698]"
976,"Dokki, Sphinx Street, Building 25, Floor 9",3,3,2800,House,408,2024-03-01,2024-07-06,408,1,0,
977,"Maadi, Pyramids Street, Building 67, Floor 11",4,3,1800,Room,633,2024-03-01,2024-10-06,633,3,4,"[605, 762, 60, 709]"
978,"Maadi, Tahrir Street, Building 561, Floor 9",4,3,1500,Flat,434,2024-03-01,2024-08-01,434,2,0,
979,"Dokki, El Nil Street, Building 900, Floor 7",3,1,2500,Room,819,2024-03-01,2024-07-14,819,4,2,"[420, 18]"
980,"Heliopolis, Pyramids Street, Building 391, Floor 3",3,3,1500,Flat,724,2024-03-01,2025-02-05,724,4,4,"[498, 586, 519, 976]"
981,"Heliopolis, Sphinx Street, Building 246, Floor 3",3,3,1800,House,18,2024-03-01,2024-09-18,18,1,4,"[734, 618, 923, 998]"
982,"Heliopolis, El Nil Street, Building 252, Floor 10",2,2,2000,Flat,546,2024-03-01,2025-01-27,546,5,3,"[128, 883, 121]"
983,"Maadi, Tahrir Street, Building 409, Floor 4",1,1,2000,Room,878,2024-03-01,2024-11-05,878,4,2,"[320, 151]"
984,"Zamalek, Pyramids Street, Building 898, Floor 6",4,3,2500,Room,278,2024-03-01,2024-06-19,278,4,2,"[89, 456]"
985,"Zamalek, Nile Corniche, Building 246, Floor 8",2,3,2500,Room,899,2024-03-01,2024-10-21,899,3,1,[3]
986,"Zamalek, Tahrir Street, Building 740, Floor 13",3,2,2200,House,578,2024-03-01,2025-01-16,578,1,4,"[462, 710, 559, 731]"
987,"Mohandessin, Pyramids Street, Building 144, Floor 6",1,2,2200,Flat,551,2024-03-01,2024-07-15,551,4,1,[253]
988,"Heliopolis, Pyramids Street, Building 193, Floor 13",1,3,2500,Room,372,2024-03-01,2024-11-21,372,3,4,"[604, 46, 149, 110]"
989,"Dokki, Tahrir Street, Building 557, Floor 2",3,3,2800,Flat,24,2024-03-01,2024-10-24,24,4,0,
990,"Heliopolis, Tahrir Street, Building 635, Floor 6",1,3,2200,Flat,602,2024-03-01,2024-09-09,602,1,4,"[144, 401, 150, 666]"
991,"Zamalek, Tahrir Street, Building 930, Floor 1",1,3,2800,Flat,213,2024-03-01,2024-10-12,213,2,4,"[555, 951, 22, 582]"
992,"Zamalek, Sphinx Street, Building 637, Floor 2",4,1,2200,Flat,895,2024-03-01,2024-10-18,895,2,4,"[513, 240, 827, 461]"
993,"Heliopolis, El Nil Street, Building 362, Floor 9",2,2,1800,Room,671,2024-03-01,2024-08-01,671,2,2,"[116, 932]"
994,"Mohandessin, Tahrir Street, Building 895, Floor 7",4,2,2500,House,779,2024-03-01,2024-12-21,779,5,4,"[601, 484, 635, 841]"
995,"Mohandessin, El Nil Street, Building 970, Floor 8",1,2,1500,Room,207,2024-03-01,2024-10-20,207,5,0,
996,"Zamalek, Nile Corniche, Building 270, Floor 3",2,2,1800,Room,249,2024-03-01,2024-10-06,249,2,2,"[435, 384]"
997,"Zamalek, Nile Corniche, Building 719, Floor 13",2,2,2800,House,462,2024-03-01,2024-09-14,462,1,1,[710]
998,"Maadi, El Nil Street, Building 779, Floor 2",2,3,1800,House,435,2024-03-01,2024-12-27,435,3,0,
999,"Mohandessin, Nile Corniche, Building 526, Floor 1",3,1,2500,House,256,2024-03-01,2024-11-28,256,1,1,[544]
1000,"Mohandessin, Tahrir Street, Building 661, Floor 4",2,2,1800,House,969,2024-03-01,2025-02-01,969,2,2,"[483, 768]"
